# x86 instruction set description version 0.2, 2023-03-05
# Based on Intel Instruction Set Reference #325383-078US, December 2022.
# https://golang.org/x/arch/x86/x86spec
"VPSUBW zmm1 {k1}{z}, zmm2, zmm3/m512","VPSUBW zmm3/m512, zmm2, zmm1 {k1}{z}","vpsubw zmm3/m512, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.WIG F9 /r","V","V","AVX512BW","","","","","Subtract packed word integers in zmm3/m512 from zmm2 and store in zmm1 using writemask k1."
"VPTEST xmm1, xmm2/m128","VPTEST xmm2/m128, xmm1","vptest xmm2/m128, xmm1","VEX.128.66.0F38.WIG 17 /r","V","V","AVX","","","","","Set ZF and CF depending on bitwise AND and ANDN of sources."
"VPTEST ymm1, ymm2/m256","VPTEST ymm2/m256, ymm1","vptest ymm2/m256, ymm1","VEX.256.66.0F38.WIG 17 /r","V","V","AVX","","","","","Set ZF and CF depending on bitwise AND and ANDN of sources."
"VPUNPCKHBW xmm1 {k1}{z}, xmm2, xmm3/m128","VPUNPCKHBW xmm3/m128, xmm2, xmm1 {k1}{z}","vpunpckhbw xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG 68 /r","V","V","AVX512VL AVX512BW","","","","","Interleave high-order bytes from xmm2 and xmm3/m128 into xmm1 register using k1 write mask."
"VPUNPCKHBW xmm1, xmm2, xmm3/m128","VPUNPCKHBW xmm3/m128, xmm2, xmm1","vpunpckhbw xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 68 /r","V","V","AVX","","","","","Interleave high-order bytes from xmm2 and xmm3/m128 into xmm1."
"VPUNPCKHBW ymm1, ymm2, ymm3/m256","VPUNPCKHBW ymm3/m256, ymm2, ymm1","vpunpckhbw ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 68 /r","V","V","AVX2","","","","","Interleave high-order bytes from ymm2 and ymm3/m256 into ymm1 register."
"VPUNPCKHDQ xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VPUNPCKHDQ xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vpunpckhdq xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W0 6A /r","V","V","AVX512VL AVX512F","","","","","Interleave high-order doublewords from xmm2 and xmm3/m128/m32bcst into xmm1 register using k1 write mask."
"VPUNPCKHDQ xmm1, xmm2, xmm3/m128","VPUNPCKHDQ xmm3/m128, xmm2, xmm1","vpunpckhdq xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 6A /r","V","V","AVX","","","","","Interleave high-order doublewords from xmm2 and xmm3/m128 into xmm1."
"VPUNPCKHDQ ymm1, ymm2, ymm3/m256","VPUNPCKHDQ ymm3/m256, ymm2, ymm1","vpunpckhdq ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 6A /r","V","V","AVX2","","","","","Interleave high-order doublewords from ymm2 and ymm3/m256 into ymm1 register."
"VPUNPCKHQDQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VPUNPCKHQDQ xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vpunpckhqdq xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 6D /r","V","V","AVX512VL AVX512F","","","","","Interleave high-order quadword from xmm2 and xmm3/m128/m64bcst into xmm1 register using k1 write mask."
"VPUNPCKHQDQ xmm1, xmm2, xmm3/m128","VPUNPCKHQDQ xmm3/m128, xmm2, xmm1","vpunpckhqdq xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 6D /r","V","V","AVX","","","","","Interleave high-order quadword from xmm2 and xmm3/m128 into xmm1 register."
"VPUNPCKHQDQ ymm1, ymm2, ymm3/m256","VPUNPCKHQDQ ymm3/m256, ymm2, ymm1","vpunpckhqdq ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 6D /r","V","V","AVX2","","","","","Interleave high-order quadword from ymm2 and ymm3/m256 into ymm1 register."
"VPUNPCKHWD xmm1 {k1}{z}, xmm2, xmm3/m128","VPUNPCKHWD xmm3/m128, xmm2, xmm1 {k1}{z}","vpunpckhwd xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG 69 /r","V","V","AVX512VL AVX512BW","","","","","Interleave high-order words from xmm2 and xmm3/m128 into xmm1 register using k1 write mask."
"VPUNPCKHWD xmm1, xmm2, xmm3/m128","VPUNPCKHWD xmm3/m128, xmm2, xmm1","vpunpckhwd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 69 /r","V","V","AVX","","","","","Interleave high-order words from xmm2 and xmm3/m128 into xmm1."
"VPUNPCKHWD ymm1, ymm2, ymm3/m256","VPUNPCKHWD ymm3/m256, ymm2, ymm1","vpunpckhwd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 69 /r","V","V","AVX2","","","","","Interleave high-order words from ymm2 and ymm3/m256 into ymm1 register."
"VPUNPCKLBW xmm1 {k1}{z}, xmm2, xmm3/m128","VPUNPCKLBW xmm3/m128, xmm2, xmm1 {k1}{z}","vpunpcklbw xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG 60 /r","V","V","AVX512VL AVX512BW","","","","","Interleave low-order bytes from xmm2 and xmm3/m128 into xmm1 register subject to write mask k1."
"VPUNPCKLBW xmm1, xmm2, xmm3/m128","VPUNPCKLBW xmm3/m128, xmm2, xmm1","vpunpcklbw xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 60 /r","V","V","AVX","","","","","Interleave low-order bytes from xmm2 and xmm3/m128 into xmm1."
"VPUNPCKLBW ymm1, ymm2, ymm3/m256","VPUNPCKLBW ymm3/m256, ymm2, ymm1","vpunpcklbw ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 60 /r","V","V","AVX2","","","","","Interleave low-order bytes from ymm2 and ymm3/m256 into ymm1 register."
"VPUNPCKLDQ xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VPUNPCKLDQ xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vpunpckldq xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W0 62 /r","V","V","AVX512VL AVX512F","","","","","Interleave low-order doublewords from xmm2 and xmm3/m128/m32bcst into xmm1 register subject to write mask k1."
"VPUNPCKLDQ xmm1, xmm2, xmm3/m128","VPUNPCKLDQ xmm3/m128, xmm2, xmm1","vpunpckldq xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 62 /r","V","V","AVX","","","","","Interleave low-order doublewords from xmm2 and xmm3/m128 into xmm1."
"VPUNPCKLDQ ymm1, ymm2, ymm3/m256","VPUNPCKLDQ ymm3/m256, ymm2, ymm1","vpunpckldq ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 62 /r","V","V","AVX2","","","","","Interleave low-order doublewords from ymm2 and ymm3/m256 into ymm1 register."
"VPUNPCKLQDQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VPUNPCKLQDQ xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vpunpcklqdq xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 6C /r","V","V","AVX512VL AVX512F","","","","","Interleave low-order quadword from zmm2 and zmm3/m512/m64bcst into zmm1 register subject to write mask k1."
"VPUNPCKLQDQ xmm1, xmm2, xmm3/m128","VPUNPCKLQDQ xmm3/m128, xmm2, xmm1","vpunpcklqdq xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 6C /r","V","V","AVX","","","","","Interleave low-order quadword from xmm2 and xmm3/m128 into xmm1 register."
"VPUNPCKLQDQ ymm1, ymm2, ymm3/m256","VPUNPCKLQDQ ymm3/m256, ymm2, ymm1","vpunpcklqdq ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 6C /r","V","V","AVX2","","","","","Interleave low-order quadword from ymm2 and ymm3/m256 into ymm1 register."
"VPUNPCKLWD xmm1 {k1}{z}, xmm2, xmm3/m128","VPUNPCKLWD xmm3/m128, xmm2, xmm1 {k1}{z}","vpunpcklwd xmm3/m128, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.WIG 61 /r","V","V","AVX512VL AVX512BW","","","","","Interleave low-order words from xmm2 and xmm3/m128 into xmm1 register subject to write mask k1."
"VPUNPCKLWD xmm1, xmm2, xmm3/m128","VPUNPCKLWD xmm3/m128, xmm2, xmm1","vpunpcklwd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 61 /r","V","V","AVX","","","","","Interleave low-order words from xmm2 and xmm3/m128 into xmm1."
"VPUNPCKLWD ymm1, ymm2, ymm3/m256","VPUNPCKLWD ymm3/m256, ymm2, ymm1","vpunpcklwd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 61 /r","V","V","AVX2","","","","","Interleave low-order words from ymm2 and ymm3/m256 into ymm1 register."
"VPXOR xmm1, xmm2, xmm3/m128","VPXOR xmm3/m128, xmm2, xmm1","vpxor xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG EF /r","V","V","AVX","","","","","Bitwise XOR of xmm3/m128 and xmm2."
"VPXOR ymm1, ymm2, ymm3/m256","VPXOR ymm3/m256, ymm2, ymm1","vpxor ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG EF /r","V","V","AVX2","","","","","Bitwise XOR of ymm3/m256 and ymm2."
"VPXORD xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VPXORD xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vpxord xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W0 EF /r","V","V","AVX512VL AVX512F","","","","","Bitwise XOR of packed doubleword integers in xmm2 and xmm3/m128 using writemask k1."
"VPXORD ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VPXORD ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vpxord ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W0 EF /r","V","V","AVX512VL AVX512F","","","","","Bitwise XOR of packed doubleword integers in ymm2 and ymm3/m256 using writemask k1."
"VPXORD zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VPXORD zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vpxord zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W0 EF /r","V","V","AVX512F","","","","","Bitwise XOR of packed doubleword integers in zmm2 and zmm3/m512/m32bcst using writemask k1."
"VPXORQ xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VPXORQ xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vpxorq xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 EF /r","V","V","AVX512VL AVX512F","","","","","Bitwise XOR of packed quadword integers in xmm2 and xmm3/m128 using writemask k1."
"VPXORQ ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VPXORQ ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vpxorq ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 EF /r","V","V","AVX512VL AVX512F","","","","","Bitwise XOR of packed quadword integers in ymm2 and ymm3/m256 using writemask k1."
"VPXORQ zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VPXORQ zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vpxorq zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 EF /r","V","V","AVX512F","","","","","Bitwise XOR of packed quadword integers in zmm2 and zmm3/m512/m64bcst using writemask k1."
"VRCPPS xmm1, xmm2/m128","VRCPPS xmm2/m128, xmm1","vrcpps xmm2/m128, xmm1","VEX.128.0F.WIG 53 /r","V","V","AVX","","","","","Computes the approximate reciprocals of packed single precision values in xmm2/mem and stores the results in xmm1."
"VRCPPS ymm1, ymm2/m256","VRCPPS ymm2/m256, ymm1","vrcpps ymm2/m256, ymm1","VEX.256.0F.WIG 53 /r","V","V","AVX","","","","","Computes the approximate reciprocals of packed single precision values in ymm2/mem and stores the results in ymm1."
"VRCPSS xmm1, xmm2, xmm3/m32","VRCPSS xmm3/m32, xmm2, xmm1","vrcpss xmm3/m32, xmm2, xmm1","VEX.LIG.F3.0F.WIG 53 /r","V","V","AVX","","","","","Computes the approximate reciprocal of the scalar single precision floating-point value in xmm3/m32 and stores the result in xmm1. Also, upper single precision floating-point values (bits[127:32]) from xmm2 are copied to xmm1[127:32]."
"VROUNDPD xmm1, xmm2/m128, imm8","VROUNDPD imm8, xmm2/m128, xmm1","vroundpd imm8, xmm2/m128, xmm1","VEX.128.66.0F3A.WIG 09 /r ib","V","V","AVX","","","","","Round packed double precision floating-point values in xmm2/m128 and place the result in xmm1. The rounding mode is determined by imm8."
"VROUNDPD ymm1, ymm2/m256, imm8","VROUNDPD imm8, ymm2/m256, ymm1","vroundpd imm8, ymm2/m256, ymm1","VEX.256.66.0F3A.WIG 09 /r ib","V","V","AVX","","","","","Round packed double precision floating-point values in ymm2/m256 and place the result in ymm1. The rounding mode is determined by imm8."
"VROUNDPS xmm1, xmm2/m128, imm8","VROUNDPS imm8, xmm2/m128, xmm1","vroundps imm8, xmm2/m128, xmm1","VEX.128.66.0F3A.WIG 08 /r ib","V","V","AVX","","","","","Round packed single precision floating-point values in xmm2/m128 and place the result in xmm1. The rounding mode is determined by imm8."
"VROUNDPS ymm1, ymm2/m256, imm8","VROUNDPS imm8, ymm2/m256, ymm1","vroundps imm8, ymm2/m256, ymm1","VEX.256.66.0F3A.WIG 08 /r ib","V","V","AVX","","","","","Round packed single precision floating-point values in ymm2/m256 and place the result in ymm1. The rounding mode is determined by imm8."
"VROUNDSD xmm1, xmm2, xmm3/m64, imm8","VROUNDSD imm8, xmm3/m64, xmm2, xmm1","vroundsd imm8, xmm3/m64, xmm2, xmm1","VEX.LIG.66.0F3A.WIG 0B /r ib","V","V","AVX","","","","","Round the low packed double precision floating-point value in xmm3/m64 and place the result in xmm1. The rounding mode is determined by imm8. Upper packed double precision floating-point value (bits[127:64]) from xmm2 is copied to xmm1[127:64]."
"VROUNDSS xmm1, xmm2, xmm3/m32, imm8","VROUNDSS imm8, xmm3/m32, xmm2, xmm1","vroundss imm8, xmm3/m32, xmm2, xmm1","VEX.LIG.66.0F3A.WIG 0A /r ib","V","V","AVX","","","","","Round the low packed single precision floating-point value in xmm3/m32 and place the result in xmm1. The rounding mode is determined by imm8. Also, upper packed single precision floating-point values (bits[127:32]) from xmm2 are copied to xmm1[127:32]."
"VRSQRTPS xmm1, xmm2/m128","VRSQRTPS xmm2/m128, xmm1","vrsqrtps xmm2/m128, xmm1","VEX.128.0F.WIG 52 /r","V","V","AVX","","","","","Computes the approximate reciprocals of the square roots of packed single precision values in xmm2/mem and stores the results in xmm1."
"VRSQRTPS ymm1, ymm2/m256","VRSQRTPS ymm2/m256, ymm1","vrsqrtps ymm2/m256, ymm1","VEX.256.0F.WIG 52 /r","V","V","AVX","","","","","Computes the approximate reciprocals of the square roots of packed single precision values in ymm2/mem and stores the results in ymm1."
"VRSQRTSS xmm1, xmm2, xmm3/m32","VRSQRTSS xmm3/m32, xmm2, xmm1","vrsqrtss xmm3/m32, xmm2, xmm1","VEX.LIG.F3.0F.WIG 52 /r","V","V","AVX","","","","","Computes the approximate reciprocal of the square root of the low single precision floating-point value in xmm3/m32 and stores the results in xmm1. Also, upper single precision floating-point values (bits[127:32]) from xmm2 are copied to xmm1[127:32]."
"VSHUFPD xmm1, xmm2, xmm3/m128, imm8","VSHUFPD imm8, xmm3/m128, xmm2, xmm1","vshufpd imm8, xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG C6 /r ib","V","V","AVX","","","","","Shuffle two pairs of double precision floating-point values from xmm2 and xmm3/m128 using imm8 to select from each pair, interleaved result is stored in xmm1."
"VSHUFPD xmm1{k1}{z}, xmm2, xmm3/m128/m64bcst, imm8","VSHUFPD imm8, xmm3/m128/m64bcst, xmm2, xmm1{k1}{z}","vshufpd imm8, xmm3/m128/m64bcst, xmm2, xmm1{k1}{z}","EVEX.128.66.0F.W1 C6 /r ib","V","V","AVX512VL AVX512F","","","","","Shuffle two paris of double precision floating-point values from xmm2 and xmm3/m128/m64bcst using imm8 to select from each pair. store interleaved results in xmm1 subject to writemask k1."
"VSHUFPD ymm1, ymm2, ymm3/m256, imm8","VSHUFPD imm8, ymm3/m256, ymm2, ymm1","vshufpd imm8, ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG C6 /r ib","V","V","AVX","","","","","Shuffle four pairs of double precision floating-point values from ymm2 and ymm3/m256 using imm8 to select from each pair, interleaved result is stored in xmm1."
"VSHUFPD ymm1{k1}{z}, ymm2, ymm3/m256/m64bcst, imm8","VSHUFPD imm8, ymm3/m256/m64bcst, ymm2, ymm1{k1}{z}","vshufpd imm8, ymm3/m256/m64bcst, ymm2, ymm1{k1}{z}","EVEX.256.66.0F.W1 C6 /r ib","V","V","AVX512VL AVX512F","","","","","Shuffle four paris of double precision floating-point values from ymm2 and ymm3/m256/m64bcst using imm8 to select from each pair. store interleaved results in ymm1 subject to writemask k1."
"VSHUFPD zmm1{k1}{z}, zmm2, zmm3/m512/m64bcst, imm8","VSHUFPD imm8, zmm3/m512/m64bcst, zmm2, zmm1{k1}{z}","vshufpd imm8, zmm3/m512/m64bcst, zmm2, zmm1{k1}{z}","EVEX.512.66.0F.W1 C6 /r ib","V","V","AVX512F","","","","","Shuffle eight paris of double precision floating-point values from zmm2 and zmm3/m512/m64bcst using imm8 to select from each pair. store interleaved results in zmm1 subject to writemask k1."
"VSHUFPS xmm1, xmm2, xmm3/m128, imm8","VSHUFPS imm8, xmm3/m128, xmm2, xmm1","vshufps imm8, xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG C6 /r ib","V","V","AVX","","","","","Select from quadruplet of single precision floating- point values in xmm1 and xmm2/m128 using imm8, interleaved result pairs are stored in xmm1."
"VSHUFPS xmm1{k1}{z}, xmm2, xmm3/m128/m32bcst, imm8","VSHUFPS imm8, xmm3/m128/m32bcst, xmm2, xmm1{k1}{z}","vshufps imm8, xmm3/m128/m32bcst, xmm2, xmm1{k1}{z}","EVEX.128.0F.W0 C6 /r ib","V","V","AVX512VL AVX512F","","","","","Select from quadruplet of single precision floating- point values in xmm1 and xmm2/m128 using imm8, interleaved result pairs are stored in xmm1, subject to writemask k1."
"VSHUFPS ymm1, ymm2, ymm3/m256, imm8","VSHUFPS imm8, ymm3/m256, ymm2, ymm1","vshufps imm8, ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG C6 /r ib","V","V","AVX","","","","","Select from quadruplet of single precision floating- point values in ymm2 and ymm3/m256 using imm8, interleaved result pairs are stored in ymm1."
"VSHUFPS ymm1{k1}{z}, ymm2, ymm3/m256/m32bcst, imm8","VSHUFPS imm8, ymm3/m256/m32bcst, ymm2, ymm1{k1}{z}","vshufps imm8, ymm3/m256/m32bcst, ymm2, ymm1{k1}{z}","EVEX.256.0F.W0 C6 /r ib","V","V","AVX512VL AVX512F","","","","","Select from quadruplet of single precision floating- point values in ymm2 and ymm3/m256 using imm8, interleaved result pairs are stored in ymm1, subject to writemask k1."
"VSHUFPS zmm1{k1}{z}, zmm2, zmm3/m512/m32bcst, imm8","VSHUFPS imm8, zmm3/m512/m32bcst, zmm2, zmm1{k1}{z}","vshufps imm8, zmm3/m512/m32bcst, zmm2, zmm1{k1}{z}","EVEX.512.0F.W0 C6 /r ib","V","V","AVX512F","","","","","Select from quadruplet of single precision floating- point values in zmm2 and zmm3/m512 using imm8, interleaved result pairs are stored in zmm1, subject to writemask k1."
"VSQRTPD xmm1 {k1}{z}, xmm2/m128/m64bcst","VSQRTPD xmm2/m128/m64bcst, xmm1 {k1}{z}","vsqrtpd xmm2/m128/m64bcst, xmm1 {k1}{z}","EVEX.128.66.0F.W1 51 /r","V","V","AVX512VL AVX512F","","","","","Computes Square Roots of the packed double precision floating-point values in xmm2/m128/m64bcst and stores the result in xmm1 subject to writemask k1."
"VSQRTPD xmm1, xmm2/m128","VSQRTPD xmm2/m128, xmm1","vsqrtpd xmm2/m128, xmm1","VEX.128.66.0F.WIG 51 /r","V","V","AVX","","","","","Computes Square Roots of the packed double precision floating-point values in xmm2/m128 and stores the result in xmm1."
"VSQRTPD ymm1 {k1}{z}, ymm2/m256/m64bcst","VSQRTPD ymm2/m256/m64bcst, ymm1 {k1}{z}","vsqrtpd ymm2/m256/m64bcst, ymm1 {k1}{z}","EVEX.256.66.0F.W1 51 /r","V","V","AVX512VL AVX512F","","","","","Computes Square Roots of the packed double precision floating-point values in ymm2/m256/m64bcst and stores the result in ymm1 subject to writemask k1."
"VSQRTPD ymm1, ymm2/m256","VSQRTPD ymm2/m256, ymm1","vsqrtpd ymm2/m256, ymm1","VEX.256.66.0F.WIG 51 /r","V","V","AVX","","","","","Computes Square Roots of the packed double precision floating-point values in ymm2/m256 and stores the result in ymm1."
"VSQRTPD zmm1 {k1}{z}, zmm2/m512/m64bcst{er}","VSQRTPD zmm2/m512/m64bcst{er}, zmm1 {k1}{z}","vsqrtpd zmm2/m512/m64bcst{er}, zmm1 {k1}{z}","EVEX.512.66.0F.W1 51 /r","V","V","AVX512F","","","","","Computes Square Roots of the packed double precision floating-point values in zmm2/m512/m64bcst and stores the result in zmm1 subject to writemask k1."
"VSQRTPS xmm1 {k1}{z}, xmm2/m128/m32bcst","VSQRTPS xmm2/m128/m32bcst, xmm1 {k1}{z}","vsqrtps xmm2/m128/m32bcst, xmm1 {k1}{z}","EVEX.128.0F.W0 51 /r","V","V","AVX512VL AVX512F","","","","","Computes Square Roots of the packed single precision floating-point values in xmm2/m128/m32bcst and stores the result in xmm1 subject to writemask k1."
"VSQRTPS xmm1, xmm2/m128","VSQRTPS xmm2/m128, xmm1","vsqrtps xmm2/m128, xmm1","VEX.128.0F.WIG 51 /r","V","V","AVX","","","","","Computes Square Roots of the packed single precision floating-point values in xmm2/m128 and stores the result in xmm1."
"VSQRTPS ymm1 {k1}{z}, ymm2/m256/m32bcst","VSQRTPS ymm2/m256/m32bcst, ymm1 {k1}{z}","vsqrtps ymm2/m256/m32bcst, ymm1 {k1}{z}","EVEX.256.0F.W0 51 /r","V","V","AVX512VL AVX512F","","","","","Computes Square Roots of the packed single precision floating-point values in ymm2/m256/m32bcst and stores the result in ymm1 subject to writemask k1."
"VSQRTPS ymm1, ymm2/m256","VSQRTPS ymm2/m256, ymm1","vsqrtps ymm2/m256, ymm1","VEX.256.0F.WIG 51 /r","V","V","AVX","","","","","Computes Square Roots of the packed single precision floating-point values in ymm2/m256 and stores the result in ymm1."
"VSQRTPS zmm1 {k1}{z}, zmm2/m512/m32bcst{er}","VSQRTPS zmm2/m512/m32bcst{er}, zmm1 {k1}{z}","vsqrtps zmm2/m512/m32bcst{er}, zmm1 {k1}{z}","EVEX.512.0F.W0 51 /r","V","V","AVX512F","","","","","Computes Square Roots of the packed single precision floating-point values in zmm2/m512/m32bcst and stores the result in zmm1 subject to writemask k1."
"VSQRTSD xmm1 {k1}{z}, xmm2, xmm3/m64{er}","VSQRTSD xmm3/m64{er}, xmm2, xmm1 {k1}{z}","vsqrtsd xmm3/m64{er}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F2.0F.W1 51 /r","V","V","AVX512F","","","","","Computes square root of the low double precision floating- point value in xmm3/m64 and stores the results in xmm1 under writemask k1. Also, upper double precision floating- point value (bits[127:64]) from xmm2 is copied to xmm1[127:64]."
"VSQRTSD xmm1, xmm2, xmm3/m64","VSQRTSD xmm3/m64, xmm2, xmm1","vsqrtsd xmm3/m64, xmm2, xmm1","VEX.LIG.F2.0F.WIG 51 /r","V","V","AVX","","","","","Computes square root of the low double precision floating- point value in xmm3/m64 and stores the results in xmm1. Also, upper double precision floating-point value (bits[127:64]) from xmm2 is copied to xmm1[127:64]."
"VSQRTSS xmm1 {k1}{z}, xmm2, xmm3/m32{er}","VSQRTSS xmm3/m32{er}, xmm2, xmm1 {k1}{z}","vsqrtss xmm3/m32{er}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F3.0F.W0 51 /r","V","V","AVX512F","","","","","Computes square root of the low single precision floating-point value in xmm3/m32 and stores the results in xmm1 under writemask k1. Also, upper single precision floating-point values (bits[127:32]) from xmm2 are copied to xmm1[127:32]."
"VSQRTSS xmm1, xmm2, xmm3/m32","VSQRTSS xmm3/m32, xmm2, xmm1","vsqrtss xmm3/m32, xmm2, xmm1","VEX.LIG.F3.0F.WIG 51 /r","V","V","AVX","","","","","Computes square root of the low single precision floating-point value in xmm3/m32 and stores the results in xmm1. Also, upper single precision floating-point values (bits[127:32]) from xmm2 are copied to xmm1[127:32]."
"VSTMXCSR m32","VSTMXCSR m32","vstmxcsr m32","VEX.LZ.0F.WIG AE /3","V","V","AVX","","","","","Store contents of MXCSR register to m32."
"VSUBPD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VSUBPD xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vsubpd xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 5C /r","V","V","AVX512VL AVX512F","","","","","Subtract packed double precision floating-point values from xmm3/m128/m64bcst to xmm2 and store result in xmm1 with writemask k1."
"VSUBPD xmm1, xmm2, xmm3/m128","VSUBPD xmm3/m128, xmm2, xmm1","vsubpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 5C /r","V","V","AVX","","","","","Subtract packed double precision floating-point values in xmm3/mem from xmm2 and store result in xmm1."
"VSUBPD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VSUBPD ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vsubpd ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 5C /r","V","V","AVX512VL AVX512F","","","","","Subtract packed double precision floating-point values from ymm3/m256/m64bcst to ymm2 and store result in ymm1 with writemask k1."
"VSUBPD ymm1, ymm2, ymm3/m256","VSUBPD ymm3/m256, ymm2, ymm1","vsubpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 5C /r","V","V","AVX","","","","","Subtract packed double precision floating-point values in ymm3/mem from ymm2 and store result in ymm1."
"VSUBPD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst{er}","VSUBPD zmm3/m512/m64bcst{er}, zmm2, zmm1 {k1}{z}","vsubpd zmm3/m512/m64bcst{er}, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 5C /r","V","V","AVX512F","","","","","Subtract packed double precision floating-point values from zmm3/m512/m64bcst to zmm2 and store result in zmm1 with writemask k1."
"VSUBPS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VSUBPS xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vsubps xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.0F.W0 5C /r","V","V","AVX512VL AVX512F","","","","","Subtract packed single precision floating-point values from xmm3/m128/m32bcst to xmm2 and stores result in xmm1 with writemask k1."
"VSUBPS xmm1, xmm2, xmm3/m128","VSUBPS xmm3/m128, xmm2, xmm1","vsubps xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG 5C /r","V","V","AVX","","","","","Subtract packed single precision floating-point values in xmm3/mem from xmm2 and stores result in xmm1."
